PRIORIDADES;NomBodega;Postcosecha;NomShip;NomShop;Marca;NumPed;Po;TipoDes;Total
17/8/2020;EL Burlington, NJ;JARDINES DE COLOMBIA;TRADER JOE´S;TRADER JOE´S NEW JERSEY;STOCK BUNCH 8 STEM                                ;6372237;15082003;WET;30,0
17/8/2020;EL Burlington, NJ;JARDINES DE COLOMBIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S LANCASTER/EASTERN;ORANGE SIGNATURE CUTS / BOX CODE 61283            ;6533169;466621;DRY;15,7
17/8/2020;EL Burlington, NJ;JARDINES DE COLOMBIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S LANCASTER/EASTERN;PINK SIGNATURE CUTS / BOX CODE 61354              ;6533170;466621;DRY;15,0
17/8/2020;EL Burlington, NJ;JARDINES DE COLOMBIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S LANCASTER/EASTERN;YELLOW SIGNATURE CUTS / BOX CODE 61163            ;6533178;466621;DRY;16,7
17/8/2020;EL Burlington, NJ;JARDINES DE COLOMBIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S LANCASTER/EASTERN;WHITE SIGNATURE CUTS / BOX CODE 60701             ;6533179;466621;DRY;12,3
17/8/2020;EL Burlington, NJ;JARDINES DE COLOMBIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S LANCASTER/EASTERN;PURPLE-LAVANDER SIGNATURE CUTS / BOX CODE 60971   ;6533168;466621;DRY;14,0
17/8/2020;EL Burlington, NJ;EL MORADO ALSTROEMERIA;TRADER JOE´S;TRADER JOE´S NEW JERSEY;20 STEM ALSTROEMERIA BUNCH                        ;6395897;15082003;WET;71,0
17/8/2020;EL Burlington, NJ;LAS MARGARITAS;TRADER JOE´S;TRADER JOE´S NEW JERSEY;DOZEN RAINBOW ROSES                               ;6372242;15082003;WET;15,0
17/8/2020;EL Burlington, NJ;LAS MARGARITAS;BOZZUTO´S IGA INC;BOZZUTOS IGA INC;50 CM DOZEN ROSE BOUQ                             ;6546351;2502523;DRY;4,5
17/8/2020;EL Burlington, NJ;LAS MARGARITAS;BOZZUTO´S IGA INC;BOZZUTOS IGA INC;DOZEN ROSE BQT                                    ;6546516;2502523;DRY;2,0
17/8/2020;EL Burlington, NJ;LAS MARGARITAS;GIANT EAGLE CLEVELAND PERISHABLE FACILITY;GIANT EAGLE CLEVELAND PERISHABLE FACILITY;5172 DOZEN ROSE CB                                ;6405079;847625;WET;1,0
17/8/2020;EL Burlington, NJ;POSTCOSECHA SAN VALENTINO;BOZZUTO´S IGA INC;BOZZUTOS IGA INC;1/2 DOZEN ROSE CB                                 ;6546347;2502523;DRY;17,5
17/8/2020;EL Burlington, NJ;POSTCOSECHA SAN VALENTINO;BOZZUTO´S IGA INC;BOZZUTOS IGA INC;DOZEN ROSE BUNCHES 2B SHIPPER                     ;6546338;2502523;WET;8,5
17/8/2020;EL Belfair, WA;BQT - SANTAMARIA;TRADER JOE´S;TRADER JOE´S WASHINGTON;SEASONAL MIX $12.99                               ;6372713;17082006;WET;48,0
17/8/2020;EL Belfair, WA;BQT - SANTAMARIA;TRADER JOE´S;TRADER JOE´S WASHINGTON;MONOCHROMATIC PETITE BQT $ 3.99                   ;6407541;17082006;WET;36,0
17/8/2020;EL Belfair, WA;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY SPOKANE FLORAL;SPIDER MUM - CREMON 9 STEM / BOX CODE 40609       ;6500213;386833;DRY;1,8
17/8/2020;EL Belfair, WA;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY AUBURN FLORAL;SPIDER MUM - CREMON 9 STEM / BOX CODE 40609       ;6500090;303237;DRY;5,0
17/8/2020;EL Belfair, WA;EL MORADO;TRADER JOE´S;TRADER JOE´S WASHINGTON;DOZEN RAINBOW ROSES                               ;6372716;17082006;WET;30,0
17/8/2020;EL Belfair, WA;EL MORADO;TRADER JOE´S;TRADER JOE´S WASHINGTON;SPRAY ROSES                                       ;6407045;17082006;WET;10,0
17/8/2020;EL Belfair, WA;EL MORADO;WHOLE FOODS MARKET;(PN) PACIFIC NORTHWEST- LACEY - WHOLE FOODS MARKET;WT SPRAY ROSE/GERB/ALSTRO ASST                    ;6541188;3734768;DRY;2,3
17/8/2020;EL Belfair, WA;EL MORADO ALSTROEMERIA;TRADER JOE´S;TRADER JOE´S WASHINGTON;20 STEM ALSTROEMERIA BUNCH                        ;6398530;17082006;WET;78,0
17/8/2020;EL Belfair, WA;LAS MARGARITAS;TRADER JOE´S;TRADER JOE´S WASHINGTON;DOZEN COLOR ROSES                                 ;6378071;17082006;WET;20,0
17/8/2020;EL Belfair, WA;LAS MARGARITAS;EFS COSTCO;COSTCO ONLINE.WASHINGTON;50CT ROSES WHITE                                  ;6548244;2035016;DRY;0,5
17/8/2020;EL Belfair, WA;LAS MARGARITAS;EFS COSTCO;COSTCO ONLINE.WASHINGTON;50 STEM RED ROSES                                 ;6548244;2035016;DRY;3,0
17/8/2020;EL Belfair, WA;POSCOSECHA MERCEDES;TRADER JOE´S;TRADER JOE´S WASHINGTON;COLOR CALLAS BUNCHES                              ;6372715;17082006;WET;1,8
17/8/2020;EL Belfair, WA;POSTCOSECHA SAN VALENTINO;TRADER JOE´S;TRADER JOE´S WASHINGTON;DOZEN WHITE ROSES                                 ;6372714;17082006;WET;14,0
17/8/2020;EL Belfair, WA;SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY AUBURN FLORAL;MONTE CASINO CB / BOX CODE 20401                  ;6436606;303182;DRY;1,0
17/8/2020;EL Belfair, WA;SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY AUBURN FLORAL;MONTE CASINO CB / BOX CODE 20401                  ;6437099;303183;DRY;0,8
17/8/2020;EL Belfair, WA;SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY AUBURN FLORAL;MONTE CASINO CB / BOX CODE 20401                  ;6500104;303237;DRY;0,3
17/8/2020;EL Belfair, WA;SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY AUBURN FLORAL;MONTE CASINO CB / BOX CODE 20401                  ;6500154;303238;DRY;0,5
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;TRADER JOE´S;TRADER JOE´S CHICAGO;GERBERA 8 STEM                                    ;6372338;15082002;WET;13,0
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;365 BY WHOLE FOODS;365 BY WHOLE FOODS KENWOOD (KWD) (DCM);10 STEM GERBERA                                   ;6409520;821202013;WET;0,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;365 BY WHOLE FOODS;365 BY WHOLE FOODS TOLEDO (TDO) (DCM);10 STEM GERBERA                                   ;6401401;821202012;WET;0,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;365 BY WHOLE FOODS;365 BY WHOLE FOODS AKRON (DCM);10 STEM GERBERA                                   ;6402353;82120201;WET;0,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE SERVICES - PROFLOWERS;PROFLOWER ELT FRANKLIN PARK;G115 GERBERA RAINBOW 15ST 40CM-HB*8- BQT          ;6536355;2035082203;DRY;2,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE SERVICES - PROFLOWERS;PROFLOWER ELT FRANKLIN PARK;G115 GERBERA RAINBOW 15ST 40CM-HB*8- BQT          ;6536356;2035082203;DRY;0,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT FRANKLIN PARK;FG27 GERBER DAISY - BETTER ;6536151;2035082203;DRY;0,1
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT FRANKLIN PARK;FG27 GERBER DAISY - BETTER ;6536152;2035082203;DRY;2,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT FRANKLIN PARK;FG27 GERBER DAISY - BETTER ;6536153;2035082203;DRY;0,3
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT FRANKLIN PARK;FG27NV BOUQUET ASSORTED 45CM EIGHT*2;6536154;2035082203;DRY;0,1
17/8/2020;EL Franklin Park, IL;POSTCOSECHA GERBERAS;ELITE FLOWER SERVICES FTD;FTD ELT FRANKLIN PARK;FG27NV GERBER DAISY - NO VASE ;6536155;2035082203;DRY;0,5
17/8/2020;EL Franklin Park, IL;BQT - SANTAMARIA;365 BY WHOLE FOODS;365 BY WHOLE FOODS KENWOOD (KWD) (DCM);SPRING LEAVES BQT                                 ;6409525;821202013;WET;0,3
17/8/2020;EL Franklin Park, IL;BQT - SANTAMARIA;365 BY WHOLE FOODS;365 BY WHOLE FOODS KENWOOD (KWD) (DCM);HARRY'S FARMER MARKET BQT                         ;6409575;821202013;WET;0,3
17/8/2020;EL Franklin Park, IL;BQT - SANTAMARIA;365 BY WHOLE FOODS;365 BY WHOLE FOODS TOLEDO (TDO) (DCM);HARRY'S FARMER MARKET BQT                         ;6401349;821202012;WET;0,3
17/8/2020;EL Franklin Park, IL;BQT - SANTAMARIA;365 BY WHOLE FOODS;365 BY WHOLE FOODS AKRON (DCM);SUNDANCE BQT                                      ;6402358;82120201;WET;0,3
17/8/2020;EL Franklin Park, IL;BQT - SANTAMARIA;365 BY WHOLE FOODS;365 BY WHOLE FOODS AKRON (DCM);SPARKLE BQT                                       ;6402360;82120201;WET;0,3
17/8/2020;EL Franklin Park, IL;BQT - SANTAMARIA;365 BY WHOLE FOODS;365 BY WHOLE FOODS AKRON (DCM);HARRY'S FARMER MARKET BQT                         ;6402315;82120201;WET;0,3
17/8/2020;EL Franklin Park, IL;POSCOSECHA FANTASY OTROS;365 BY WHOLE FOODS;365 BY WHOLE FOODS AKRON (DCM);10 STEM AMAZON DIANTHUS                           ;6402359;82120201;WET;0,3
17/8/2020;EL Franklin Park, IL;EL MORADO;WHOLE FOODS MARKET;DCM (20006) MIDWEST DISTRIBUTION CENTER, WHOLE FOODS MARKET;WT SPRAY ROSE/GERB/ALSTRO ASST                    ;6418044;3714394;DRY;5,3
17/8/2020;EL Franklin Park, IL;JARDINES DE COLOMBIA;TRADER JOE´S;TRADER JOE´S CHICAGO;STOCK BUNCH 8 STEM                                ;6372339;15082002;WET;5,0
17/8/2020;EL Franklin Park, IL;JARDINES DE COLOMBIA;STRUBE CELERY AND VEGETABLE COMPANY;STRUBE/PETE'S FRESH MARKET;MATSUMOTO 4 ST                                    ;6510140;70875;DRY;0,3
17/8/2020;EL Franklin Park, IL;JARDINES DE COLOMBIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S JEWEL;STOCK BUNCH 5 STEM / BOX CODE 27757;6517873;465377;DRY;4,4
17/8/2020;EL Franklin Park, IL;JARDINES DE COLOMBIA;ECOPLANTS LLC.;ECP BERKOT SUPER FOOD;MARKET BUNCH WHITE-RED                            ;6544213;39421;WET;0,6
17/8/2020;EL Franklin Park, IL;JARDINES DE COLOMBIA;ECOPLANTS LLC.;ECP BERKOT SUPER FOOD;MARKET BUNCH ORANGE/ YELLOW                       ;6544215;39421;WET;0,1
17/8/2020;EL Franklin Park, IL;JARDINES DE COLOMBIA;ECOPLANTS LLC.;ECP BERKOT SUPER FOOD;MARKET BUNCH PINK-PURPLE                          ;6544214;39421;WET;0,3
17/8/2020;EL Franklin Park, IL;VISTA   -   ELITE;TRADER JOE´S;TRADER JOE´S CHICAGO;DOZEN COLOR ROSES                                 ;6492929;6492929;WET;10,0
17/8/2020;EL Franklin Park, IL;EL MORADO ALSTROEMERIA;TRADER JOE´S;TRADER JOE´S CHICAGO;20 STEM ALSTROEMERIA BUNCH                        ;6394779;15082002;WET;50,0
17/8/2020;EL Franklin Park, IL;A. LAS PALMAS;TRADER JOE´S;TRADER JOE´S CHICAGO;DOZEN COLOR ROSES                                 ;6377097;15082002;WET;13,0
17/8/2020;EL Franklin Park, IL;A. LAS PALMAS ALSTROEMERIA;TRADER JOE´S;TRADER JOE´S CHICAGO;20 STEM ALSTROEMERIA BUNCH                        ;6394779;15082002;WET;75,0
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERAS * 10 STEMS-ASSORTED-SELECT-X10           ;6394229;214151;DRY;2,0
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERAS * 10 STEMS-ASSORTED-SELECT-X10           ;6481036;214645;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERAS * 10 STEMS-ASSORTED-SELECT-X10           ;6542779;216398;DRY;2,5
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA HOT PINK MALIBU SELECT                    ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA ORANGE DUNE SELECT                        ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA PINK ELEGANCE SELECT                      ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA RED RIOJA SELECT                          ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK MAN0469 SELECT                    ;6423894;214666;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK MAN0469 SELECT                    ;6481036;214645;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA ASSORTED SELECT                           ;6481036;214645;DRY;0,8
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK VBF1219 SELECT                    ;6481036;214645;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA LT PINK SELECT                            ;6423894;214666;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK CRL0117-1 SELECT                  ;6423894;214666;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA ASSORTED RAINBOW SELECT                   ;6423895;214666;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK HAW03500 SELECT                   ;6481036;214645;DRY;1,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK MCFSL0 SELECT                     ;6481039;214645;DRY;1,0
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK CRL01070 SELECT                   ;6481036;214645;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK HAW0357 SELECT                    ;6423894;214666;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA ORANGE MARINILLA SELECT                   ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERAS * 10 STEMS-MERMAID-SELECT-X8             ;6394229;214151;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA PEACH NOBLESSE SELECT                     ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA PINK TERRA BUBBLICOUS SELECT              ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA YELLOW MERIVA SELECT                      ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK UNION0919 SELECT                  ;6481036;214645;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA RED FORZA SELECT                          ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA YELLOW WAKE UP (DK CENTER) SELECT         ;6394229;214151;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK C&G0168-1 SELECT                  ;6421358;215131;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA ORG/YEL MARINILLA/MERIVA SELECT           ;6421358;215131;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA DRK PNK/ORG MERMAID/MARINILLA SELECT      ;6421358;215131;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA SPC PCK HAW03500-2                        ;6481036;214645;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;SUNBURST FARMS;SBF WHOLESALE;GERBERA DRK PNK/PNK MERMAID/ELEGANCE SELECT       ;6540222;216337;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;DELAWARE VALLEY - DV FLORA;FRESH BLOOMS;M0310                                             ;6536748;624783;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;DELAWARE VALLEY - DV FLORA;FRESH BLOOMS;M0311                                             ;6536748;624783;DRY;3,5
17/8/2020;SB Miami, FL;POSTCOSECHA GERBERAS;LEGACY FLOWERS LLC;LEGACY FLOWERS;GERBERA ASSORTED                                  ;6199407;42750;DRY;0,3
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;BOUQUET GROWERS CHOICE 14ST                       ;6394230;214151;DRY;1,3
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;BOUQUET GROWERS CHOICE 7ST                        ;6394230;214151;DRY;0,8
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;BOUQUET GROWERS CHOICE 9ST                        ;6394230;214151;DRY;0,8
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;BOUQUET WESTERN GROWER CHOICE 7ST                 ;6423895;214666;DRY;0,3
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;BOUQUET WESTERN GROWER CHOICE 9ST                 ;6431939;215319;DRY;1,0
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;BOUQUET WESTERN GROWER CHOICE 14ST                ;6423895;214666;DRY;0,3
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;SBF WHOLESALE;GREENS GREEN RUSCUS ISRAELI 60CM                  ;6553620;216548;DRY;0,3
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;SUNBURST FARMS;MIAMI OPEN MARKET;POMPON NOVELTY BRONZE VYBOWL 70CM                 ;6544919;216493;DRY;0,5
17/8/2020;SB Miami, FL;BQT - SANTAMARIA;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - ATLANTA;Floral Bqt WHITE 21 stm W35                       ;6537155;316590;DRY;38,0
17/8/2020;SB Miami, FL;POSCOSECHA FANTASY OTROS;SUNBURST FARMS;SBF WHOLESALE;MINI CARN FALL FANCY                              ;6553792;216573;DRY;0,3
17/8/2020;SB Miami, FL;POSCOSECHA FANTASY OTROS;SUNBURST FARMS;MIAMI OPEN MARKET;DIANTHUS GREEN BALL 50CM                          ;6544919;216493;DRY;0,5
17/8/2020;SB Miami, FL;POSCOSECHA FANTASY OTROS;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;60649                                             ;6548550;625026;DRY;1,0
17/8/2020;SB Miami, FL;POSCOSECHA FANTASY OTROS;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;GUACARI;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;SUNBURST FARMS;MIAMI OPEN MARKET;POMPON BUTTON PURPLE 70CM                         ;6544919;216493;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;49217                                             ;6543958;624956;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608472                                       ;6544999;172020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608472                                       ;6545000;172020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608471                                       ;6544999;172020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608470                                       ;6544999;172020;DRY;3,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608470                                       ;6545000;172020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608473                                       ;6544999;172020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608473                                       ;6545000;172020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608652                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553765;182020;DRY;3,0
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553791;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608655                                       ;6553765;182020;DRY;0,8
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608655                                       ;6553791;182020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608649                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608653                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608653                                       ;6553791;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608656                                       ;6553765;182020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608656                                       ;6553791;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608651                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608667                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608667                                       ;6553791;182020;DRY;0,5
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608644                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608660                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608661                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608664                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;POSTCOSECHA FLOREX;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608671                                       ;6553791;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;SUNBURST FARMS;SBF WHOLESALE;SPRAY ROSE CREAM IRISHKA 50CM                     ;6406472;214989;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;SUNBURST FARMS;MIAMI OPEN MARKET;SPRAY ROSE WHITE VIVIANE 50CM                     ;6544919;216493;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;60199                                             ;6543959;624990;DRY;0,5
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;65640                                             ;6543959;624990;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;67175                                             ;6543959;624990;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE VALLEY - DV FLORA;67763                                             ;6543959;624990;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608648                                       ;6553765;182020;DRY;3,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608655                                       ;6553765;182020;DRY;0,3
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608653                                       ;6553765;182020;DRY;0,8
17/8/2020;SB Miami, FL;EL MORADO;DELAWARE VALLEY - DV FLORA;DELAWARE GROWER DIRECT;GD000608656                                       ;6553765;182020;DRY;0,3
